School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,State Course Code,State Course Name,Advanced Course Type,Subject,Course Enrollment,Course Completers,Number Tested,Students With Qualifying Score
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,270604,AP Statistics,Advanced Placement,Mathematics,20,16,16,14
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,304526,AP Chemistry,Advanced Placement,Science,28,27,27,26
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,304622,AP Environmental Science,Advanced Placement,Science,29,27,28,27
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,450814,AP U.S. History,Advanced Placement,Social Studies,62,61,61,46
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,451030,AP U.S. Government and Politics,Advanced Placement,Social Studies,22,20,19,17
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,459902,AP Psychology,Advanced Placement,Social Studies,45,43,36,22
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,500716,AP Drawing,Advanced Placement,Visual and Performing Arts,8,7,*,*
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,N/A,ALL,ALL,All Enrollments,324,310,290,221
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,N/A,ALL,ALL,Mathematics,39,34,33,24
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,N/A,ALL,ALL,Science,57,54,55,53
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,N/A,ALL,ALL,Social Studies,129,124,116,85
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,N/A,ALL,ALL,English/Language Arts,81,81,77,53
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,N/A,ALL,ALL,Information Technology,10,10,9,6
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,N/A,ALL,ALL,Visual and Performing Arts,8,7,*,*
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,,Advanced Placement,Advanced Placement,All Enrollments,701,650,593,381
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,110711,AP Computer Science Principles,Advanced Placement,Information Technology,10,10,10,9
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,160430,AP French Language and Culture,Advanced Placement,World Languages,5,4,*,*
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,161130,AP Spanish Language and Culture,Advanced Placement,World Languages,28,28,19,14
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,230166,AP Language and Composition,Advanced Placement,English/Language Arts,33,30,28,19
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,270513,AP Calculus AB,Advanced Placement,Mathematics,35,35,33,14
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,270604,AP Statistics,Advanced Placement,Mathematics,10,9,9,5
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,302646,AP Biology,Advanced Placement,Science,32,26,27,18
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,304526,AP Chemistry,Advanced Placement,Science,33,33,31,9
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,304622,AP Environmental Science,Advanced Placement,Science,15,8,6,4
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,304828,AP Physics 1,Advanced Placement,Science,54,52,45,29
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,450712,AP Human Geography,Advanced Placement,Social Studies,76,68,61,46
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,450814,AP U.S. History,Advanced Placement,Social Studies,109,105,101,76
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,450876,AP World History: Modern,Advanced Placement,Social Studies,157,152,143,92
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,451030,AP U.S. Government and Politics,Advanced Placement,Social Studies,62,54,49,28
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,459902,AP Psychology,Advanced Placement,Social Studies,21,16,13,9
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,500929,AP Music Theory,Advanced Placement,Visual and Performing Arts,18,17,16,9
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,N/A,ALL,ALL,All Enrollments,701,650,593,381
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,N/A,ALL,ALL,Mathematics,45,44,42,19
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,N/A,ALL,ALL,Science,134,119,109,60
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,N/A,ALL,ALL,Social Studies,425,395,367,251
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,N/A,ALL,ALL,English/Language Arts,33,30,28,19
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,N/A,ALL,ALL,Information Technology,10,10,10,9
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,N/A,ALL,ALL,Visual and Performing Arts,18,17,16,9
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,N/A,ALL,ALL,World Languages,33,32,19,14
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,,Advanced Placement,Advanced Placement,All Enrollments,364,335,308,202
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,110711,AP Computer Science Principles,Advanced Placement,Information Technology,10,10,10,9
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,161130,AP Spanish Language and Culture,Advanced Placement,World Languages,12,12,8,6
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,230166,AP Language and Composition,Advanced Placement,English/Language Arts,23,21,19,13
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,270513,AP Calculus AB,Advanced Placement,Mathematics,17,17,17,10
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,302646,AP Biology,Advanced Placement,Science,9,7,8,7
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,304622,AP Environmental Science,Advanced Placement,Science,15,8,6,4
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,304828,AP Physics 1,Advanced Placement,Science,33,32,29,19
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,450712,AP Human Geography,Advanced Placement,Social Studies,37,34,31,24
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,450814,AP U.S. History,Advanced Placement,Social Studies,55,52,53,41
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,450876,AP World History: Modern,Advanced Placement,Social Studies,86,83,78,44
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,451030,AP U.S. Government and Politics,Advanced Placement,Social Studies,36,33,28,13
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,459902,AP Psychology,Advanced Placement,Social Studies,21,16,13,9
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,500929,AP Music Theory,Advanced Placement,Visual and Performing Arts,9,9,8,3
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,N/A,ALL,ALL,All Enrollments,364,335,308,202
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,N/A,ALL,ALL,Mathematics,17,17,17,10
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,N/A,ALL,ALL,Science,57,47,43,30
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,N/A,ALL,ALL,Social Studies,235,218,203,131
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,N/A,ALL,ALL,English/Language Arts,23,21,19,13
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,N/A,ALL,ALL,Information Technology,10,10,10,9
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,N/A,ALL,ALL,Visual and Performing Arts,9,9,8,3
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,N/A,ALL,ALL,World Languages,12,12,8,6
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,,Advanced Placement,Advanced Placement,All Enrollments,337,315,285,179
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,160430,AP French Language and Culture,Advanced Placement,World Languages,5,4,*,*
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,161130,AP Spanish Language and Culture,Advanced Placement,World Languages,16,16,11,8
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,230166,AP Language and Composition,Advanced Placement,English/Language Arts,11,10,10,6
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,270513,AP Calculus AB,Advanced Placement,Mathematics,18,18,16,4
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,270604,AP Statistics,Advanced Placement,Mathematics,10,9,9,5
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,302646,AP Biology,Advanced Placement,Science,23,19,19,11
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,304526,AP Chemistry,Advanced Placement,Science,33,33,31,9
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,304828,AP Physics 1,Advanced Placement,Science,21,20,16,10
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,450712,AP Human Geography,Advanced Placement,Social Studies,39,34,30,22
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,450814,AP U.S. History,Advanced Placement,Social Studies,55,54,49,35
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,450876,AP World History: Modern,Advanced Placement,Social Studies,71,69,65,48
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,451030,AP U.S. Government and Politics,Advanced Placement,Social Studies,26,21,21,15
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,500929,AP Music Theory,Advanced Placement,Visual and Performing Arts,9,8,8,6
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,N/A,ALL,ALL,All Enrollments,337,315,285,179
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,N/A,ALL,ALL,Mathematics,28,27,25,9
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,N/A,ALL,ALL,Science,77,72,66,30
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,N/A,ALL,ALL,Social Studies,191,178,165,120
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,N/A,ALL,ALL,English/Language Arts,11,10,10,6
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,N/A,ALL,ALL,Visual and Performing Arts,9,8,8,6
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,N/A,ALL,ALL,World Languages,21,20,11,8
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,,Advanced Placement,Advanced Placement,All Enrollments,"1,083","1,053",871,448
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,110711,AP Computer Science Principles,Advanced Placement,Information Technology,11,10,9,4
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,161130,AP Spanish Language and Culture,Advanced Placement,World Languages,15,15,13,13
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,230166,AP Language and Composition,Advanced Placement,English/Language Arts,138,135,119,64
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,230167,AP Literature and Composition,Advanced Placement,English/Language Arts,83,81,60,30
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,230170,AP Seminar,Advanced Placement,English/Language Arts,126,125,113,84
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,230171,AP Research,Advanced Placement,English/Language Arts,18,18,18,17
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,270510,AP Precalculus,Advanced Placement,Mathematics,71,71,67,32
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,270513,AP Calculus AB,Advanced Placement,Mathematics,34,34,33,3
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,270604,AP Statistics,Advanced Placement,Mathematics,70,65,61,22
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,302646,AP Biology,Advanced Placement,Science,19,18,15,11
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,304526,AP Chemistry,Advanced Placement,Science,47,46,7,*
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,450712,AP Human Geography,Advanced Placement,Social Studies,178,173,151,79
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,450814,AP U.S. History,Advanced Placement,Social Studies,81,79,66,29
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,450844,AP European History,Advanced Placement,Social Studies,17,15,13,9
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,450876,AP World History: Modern,Advanced Placement,Social Studies,114,112,85,32
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,451030,AP U.S. Government and Politics,Advanced Placement,Social Studies,12,12,9,7
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,459902,AP Psychology,Advanced Placement,Social Studies,18,17,13,8
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,500716,AP Drawing,Advanced Placement,Visual and Performing Arts,4,*,*,*
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,500722,AP 2-D Art and Design,Advanced Placement,Visual and Performing Arts,3,3,3,*
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,N/A,ALL,ALL,All Enrollments,"1,083","1,053",871,448
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,N/A,ALL,ALL,Mathematics,175,170,161,57
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,N/A,ALL,ALL,Science,66,64,22,11
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,N/A,ALL,ALL,Social Studies,420,408,337,164
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,N/A,ALL,ALL,English/Language Arts,365,359,310,195
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,N/A,ALL,ALL,Information Technology,11,10,9,4
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,N/A,ALL,ALL,Visual and Performing Arts,7,3,3,*
20242025,106,SHELBY,531,Shelby County,,All Schools,531000,,2105320,OVEC,906,,N/A,ALL,ALL,World Languages,15,15,13,13
