School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,Advanced Course Type,Subject,Course Enrollment,Couse Completers,Students With Qualifying Score
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,Miscellaneous,*,*,*
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,Natural Sciences,42,39,38
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,Oral Communications,35,35,34
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,Quantitative Reasoning,68,67,62
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,Social and Behavioral Sciences,20,20,18
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,Special Education,4,4,4
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,Visual and Performing Arts,*,*,*
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,Visual and Performing Arts General,*,*,*
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,World Languages,7,7,6
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,Written Communications,109,107,107
20242025,103,ROWAN,515,Rowan County,010,Rowan Academy - Virtual Education,515010,103515010,210510000000,KEDC,903,A8,Dual Credit,All Enrollments,32,25,22
20242025,103,ROWAN,515,Rowan County,010,Rowan Academy - Virtual Education,515010,103515010,210510000000,KEDC,903,A8,Dual Credit,Health Science,*,*,*
20242025,103,ROWAN,515,Rowan County,010,Rowan Academy - Virtual Education,515010,103515010,210510000000,KEDC,903,A8,Dual Credit,Industrial Education,12,8,8
20242025,103,ROWAN,515,Rowan County,010,Rowan Academy - Virtual Education,515010,103515010,210510000000,KEDC,903,A8,Dual Credit,Natural Sciences,*,*,*
20242025,103,ROWAN,515,Rowan County,010,Rowan Academy - Virtual Education,515010,103515010,210510000000,KEDC,903,A8,Dual Credit,Oral Communications,*,*,*
20242025,103,ROWAN,515,Rowan County,010,Rowan Academy - Virtual Education,515010,103515010,210510000000,KEDC,903,A8,Dual Credit,Quantitative Reasoning,3,3,*
20242025,103,ROWAN,515,Rowan County,010,Rowan Academy - Virtual Education,515010,103515010,210510000000,KEDC,903,A8,Dual Credit,Social and Behavioral Sciences,7,5,4
20242025,103,ROWAN,515,Rowan County,010,Rowan Academy - Virtual Education,515010,103515010,210510000000,KEDC,903,A8,Dual Credit,Visual and Performing Arts General,*,*,*
20242025,103,ROWAN,515,Rowan County,010,Rowan Academy - Virtual Education,515010,103515010,210510000000,KEDC,903,A8,Dual Credit,World Languages,*,*,*
20242025,103,ROWAN,515,Rowan County,010,Rowan Academy - Virtual Education,515010,103515010,210510000000,KEDC,903,A8,Dual Credit,Written Communications,3,*,*
20242025,104,RUSSELL,521,Russell County,,All Schools,521000,,2105160,GRREC,902,,Dual Credit,All Enrollments,495,482,470
20242025,104,RUSSELL,521,Russell County,,All Schools,521000,,2105160,GRREC,902,,Dual Credit,Arts & Humanities,*,*,*
20242025,104,RUSSELL,521,Russell County,,All Schools,521000,,2105160,GRREC,902,,Dual Credit,Social Studies,*,*,*
20242025,104,RUSSELL,521,Russell County,,All Schools,521000,,2105160,GRREC,902,,Dual Credit,Health Science,75,75,74
20242025,104,RUSSELL,521,Russell County,,All Schools,521000,,2105160,GRREC,902,,Dual Credit,Industrial Education,112,104,102
20242025,104,RUSSELL,521,Russell County,,All Schools,521000,,2105160,GRREC,902,,Dual Credit,Multiple Pathway Career and Technical Education,*,*,*
20242025,104,RUSSELL,521,Russell County,,All Schools,521000,,2105160,GRREC,902,,Dual Credit,Natural Sciences,19,19,18
20242025,104,RUSSELL,521,Russell County,,All Schools,521000,,2105160,GRREC,902,,Dual Credit,Oral Communications,26,26,21
20242025,104,RUSSELL,521,Russell County,,All Schools,521000,,2105160,GRREC,902,,Dual Credit,Quantitative Reasoning,67,65,65
20242025,104,RUSSELL,521,Russell County,,All Schools,521000,,2105160,GRREC,902,,Dual Credit,Social and Behavioral Sciences,59,58,55
20242025,104,RUSSELL,521,Russell County,,All Schools,521000,,2105160,GRREC,902,,Dual Credit,Visual and Performing Arts General,11,11,11
20242025,104,RUSSELL,521,Russell County,,All Schools,521000,,2105160,GRREC,902,,Dual Credit,World Languages,3,3,3
20242025,104,RUSSELL,521,Russell County,,All Schools,521000,,2105160,GRREC,902,,Dual Credit,Written Communications,117,115,115
20242025,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516000000,GRREC,902,A1,Dual Credit,All Enrollments,495,482,470
20242025,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516000000,GRREC,902,A1,Dual Credit,Arts & Humanities,*,*,*
20242025,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516000000,GRREC,902,A1,Dual Credit,Social Studies,*,*,*
20242025,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516000000,GRREC,902,A1,Dual Credit,Health Science,75,75,74
20242025,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516000000,GRREC,902,A1,Dual Credit,Industrial Education,112,104,102
20242025,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516000000,GRREC,902,A1,Dual Credit,Multiple Pathway Career and Technical Education,*,*,*
20242025,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516000000,GRREC,902,A1,Dual Credit,Natural Sciences,19,19,18
20242025,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516000000,GRREC,902,A1,Dual Credit,Oral Communications,26,26,21
20242025,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516000000,GRREC,902,A1,Dual Credit,Quantitative Reasoning,67,65,65
20242025,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516000000,GRREC,902,A1,Dual Credit,Social and Behavioral Sciences,59,58,55
20242025,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516000000,GRREC,902,A1,Dual Credit,Visual and Performing Arts General,11,11,11
20242025,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516000000,GRREC,902,A1,Dual Credit,World Languages,3,3,3
20242025,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516000000,GRREC,902,A1,Dual Credit,Written Communications,117,115,115
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,Dual Credit,All Enrollments,263,249,240
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,Dual Credit,Business Education,40,36,34
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,Dual Credit,Health Science,28,28,28
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,Dual Credit,Industrial Education,11,10,9
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,Dual Credit,Information Technology,*,*,*
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,Dual Credit,Marketing Education,34,33,33
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,Dual Credit,Natural Sciences,28,27,27
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,Dual Credit,Quantitative Reasoning,46,44,39
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,Dual Credit,Social and Behavioral Sciences,8,7,7
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,Dual Credit,World Languages,15,13,13
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,Dual Credit,Written Communications,51,49,48
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,Dual Credit,All Enrollments,263,249,240
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,Dual Credit,Business Education,40,36,34
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,Dual Credit,Health Science,28,28,28
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,Dual Credit,Industrial Education,11,10,9
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,Dual Credit,Information Technology,*,*,*
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,Dual Credit,Marketing Education,34,33,33
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,Dual Credit,Natural Sciences,28,27,27
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,Dual Credit,Quantitative Reasoning,46,44,39
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,Dual Credit,Social and Behavioral Sciences,8,7,7
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,Dual Credit,World Languages,15,13,13
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,Dual Credit,Written Communications,51,49,48
20242025,071,LOGAN,523,Russellville Independent,,All Schools,523000,,2105190,GRREC,902,,Dual Credit,All Enrollments,220,200,187
20242025,071,LOGAN,523,Russellville Independent,,All Schools,523000,,2105190,GRREC,902,,Dual Credit,Arts & Humanities,28,24,23
20242025,071,LOGAN,523,Russellville Independent,,All Schools,523000,,2105190,GRREC,902,,Dual Credit,Health Science,11,10,9
20242025,071,LOGAN,523,Russellville Independent,,All Schools,523000,,2105190,GRREC,902,,Dual Credit,Industrial Education,18,11,11
20242025,071,LOGAN,523,Russellville Independent,,All Schools,523000,,2105190,GRREC,902,,Dual Credit,Information Technology,18,17,16
20242025,071,LOGAN,523,Russellville Independent,,All Schools,523000,,2105190,GRREC,902,,Dual Credit,Miscellaneous,4,4,4
20242025,071,LOGAN,523,Russellville Independent,,All Schools,523000,,2105190,GRREC,902,,Dual Credit,Natural Sciences,21,20,17
20242025,071,LOGAN,523,Russellville Independent,,All Schools,523000,,2105190,GRREC,902,,Dual Credit,Oral Communications,23,23,19
20242025,071,LOGAN,523,Russellville Independent,,All Schools,523000,,2105190,GRREC,902,,Dual Credit,Quantitative Reasoning,36,36,35
20242025,071,LOGAN,523,Russellville Independent,,All Schools,523000,,2105190,GRREC,902,,Dual Credit,Social and Behavioral Sciences,22,19,19
20242025,071,LOGAN,523,Russellville Independent,,All Schools,523000,,2105190,GRREC,902,,Dual Credit,World Languages,11,10,9
20242025,071,LOGAN,523,Russellville Independent,,All Schools,523000,,2105190,GRREC,902,,Dual Credit,Written Communications,28,26,25
20242025,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519000000,GRREC,902,A1,Dual Credit,All Enrollments,220,200,187
20242025,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519000000,GRREC,902,A1,Dual Credit,Arts & Humanities,28,24,23
20242025,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519000000,GRREC,902,A1,Dual Credit,Health Science,11,10,9
20242025,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519000000,GRREC,902,A1,Dual Credit,Industrial Education,18,11,11
20242025,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519000000,GRREC,902,A1,Dual Credit,Information Technology,18,17,16
20242025,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519000000,GRREC,902,A1,Dual Credit,Miscellaneous,4,4,4
20242025,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519000000,GRREC,902,A1,Dual Credit,Natural Sciences,21,20,17
20242025,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519000000,GRREC,902,A1,Dual Credit,Oral Communications,23,23,19
20242025,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519000000,GRREC,902,A1,Dual Credit,Quantitative Reasoning,36,36,35
20242025,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519000000,GRREC,902,A1,Dual Credit,Social and Behavioral Sciences,22,19,19
20242025,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519000000,GRREC,902,A1,Dual Credit,World Languages,11,10,9
20242025,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519000000,GRREC,902,A1,Dual Credit,Written Communications,28,26,25
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,All Enrollments,"1,932","1,783","1,689"
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Mathematics,*,*,*
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Agricultural Education,19,16,15
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Science,25,23,20
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Arts & Humanities,40,40,40
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Social Studies,7,7,7
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Business Education,81,76,71
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Engineering and Technology Program Area,4,4,4
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,English/Language Arts,*,*,*
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Family & Consumer Sciences,4,4,4
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Health Related Activities,7,7,7
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Health Science,119,113,108
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Industrial Education,262,248,246
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Information Technology,12,10,10
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Marketing Education,7,7,7
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Miscellaneous,5,4,4
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Multiple Pathway Career and Technical Education,43,26,26
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Natural Sciences,69,57,48
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Oral Communications,56,51,50
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Quantitative Reasoning,187,156,130
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Social and Behavioral Sciences,320,305,285
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Visual and Performing Arts,*,*,*
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Visual and Performing Arts General,70,70,65
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,World Languages,45,31,29
20242025,105,SCOTT,525,Scott County,,All Schools,525000,,2105260,CKEC,901,,Dual Credit,Written Communications,545,524,509
20242025,105,SCOTT,525,Scott County,005,Phoenix Horizon Community,525005,105525005,210526000000,CKEC,901,A5,Dual Credit,All Enrollments,5,4,4
20242025,105,SCOTT,525,Scott County,005,Phoenix Horizon Community,525005,105525005,210526000000,CKEC,901,A5,Dual Credit,Information Technology,*,*,*
